cve_id,cwe_ids,cwe_descriptions,repo_url,parents,filenames,repo_size
CVE-2022-24913,CWE-668,The product exposes a resource to the wrong control sphere; providing unintended actors with inappropriate access to the resource.,https://github.com/cowtowncoder/java-merge-sort,['83b29a8ab784ff4c6cd05517371aa9893409d29b'],StdTempFileProvider.java,540000
CVE-2022-25857,CWE-776,The product uses XML documents and allows their structure to be defined with a Document Type Definition (DTD); but it does not properly control the number of recursive definitions of entities.,https://github.com/snakeyaml/snakeyaml,['4b8d1af4bd422a015fbb07d235f282412c863220'],LoaderOptions.java;Composer.java,14837000
CVE-2022-25867,CWE-476,The product dereferences a pointer that it expects to be valid but is NULL.,https://github.com/socketio/socket.io-client-java,['4885e7d59fad78285448694cb5681e8a9ce809ef'],Manager.java;IOParser.java,2401000
CVE-2022-25897,CWE-770,The product allocates a reusable resource or group of resources on behalf of an actor without imposing any restrictions on the size or number of resources that can be allocated; in violation of the intended security policy for that actor.,https://github.com/eclipse/milo,['7038e89a651771615b07342422e61e6e58e76730'],OpcUaServerConfigLimits.java;SubscriptionManager.java,21863000
CVE-2022-29161,CWE-326,The product stores or transmits sensitive data using an encryption scheme that is theoretically sound; but is not strong enough for the level of protection required.,https://github.com/xwiki/xwiki-platform,['3b871d906e664fa1875fbeb088404cf31e9f0094'],RSACryptoScriptService.java,573127000
CVE-2022-29184,CWE-77,The product constructs all or part of a command using externally-influenced input from an upstream component; but it does not neutralize or incorrectly neutralizes special elements that could modify the intended command when it is sent to a downstream component.,https://github.com/gocd/gocd,['ce02934b9d94f7d34634f4221e035938643e44e7'],HgCommand.java,408019000
CVE-2022-29237,CWE-287,When an actor claims to have a given identity; the product does not prove or insufficiently proves that the claim is correct.,https://github.com/opencast/opencast,['eee0c26fe33afc0709373fcbd7c6870bee8e2bed'],IngestServiceImpl.java,280120000
CVE-2022-29253,CWE-22,The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory; but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.,https://github.com/xwiki/xwiki-platform,['6b54214a2671ee09affe31f8e4681d11af3e9bdf'],AbstractResourceSkin.java;InternalTemplateManager.java,573127000
CVE-2022-31139,CWE-863,The product performs an authorization check when an actor attempts to access a resource or perform an action; but it does not correctly perform the check. This allows attackers to bypass intended access restrictions.,https://github.com/Karlatemp/UnsafeAccessor,['971c479496c38c89f6201ee73c108d2a342a9a5a'],Root.java;UnsafeAccess.java,288000
CVE-2022-31196,CWE-918,The web server receives a URL or similar request from an upstream component and retrieves the contents of this URL; but it does not sufficiently ensure that the request is being sent to the expected destination.,https://github.com/vran-dev/databasir,['4df8f9b93e35d81927a41bc793dbc0cfbb3c2ba6'],DriverResources.java,126472000
CVE-2022-31197,CWE-89,The product constructs all or part of an SQL command using externally-influenced input from an upstream component; but it does not neutralize or incorrectly neutralizes special elements that could modify the intended SQL command when it is sent to a downstream component. Without sufficient removal or quoting of SQL syntax in user-controllable inputs; the generated SQL query can cause those inputs to be interpreted as SQL instead of ordinary user data.,https://github.com/pgjdbc/pgjdbc,['736f9598c5b32a19c645ad33f118d2c9c266e90e'],PgResultSet.java,45883000
CVE-2022-36007,CWE-22,The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory; but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.,https://github.com/jlangch/venice,['c109778c75c56d553395eea74da81ef33e840e95'],LoadPaths.java,312877000
CVE-2022-36092,CWE-287,When an actor claims to have a given identity; the product does not prove or insufficiently proves that the claim is correct.,https://github.com/xwiki/xwiki-platform,['3b50f391880cced50129666a0fb0dc25a8ac3354'],XWiki.java;LoginAction.java;LoginErrorAction.java;LoginSubmitAction.java;RegisterAction.java;SkinAction.java,573127000
CVE-2022-38301,CWE-22,The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory; but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.,https://github.com/theonedev/onedev,['6ecf335728b4994a66e1a0274419f074eb762d31'],ArtifactUploadPanel.java,225048000
CVE-2022-39205,CWE-287,When an actor claims to have a given identity; the product does not prove or insufficiently proves that the claim is correct.,https://github.com/theonedev/onedev,['910bb999b0c75292dd7b346accaaf854301fc675'],DefaultProjectManager.java;GitFilter.java;GitSshCommand.java;GitUtils.java;GitPostReceiveCallback.java;GitPreReceiveCallback.java,225048000
CVE-2022-39206,CWE-610,The product uses an externally controlled name or reference that resolves to a resource that is outside of the intended control sphere.,https://github.com/theonedev/onedev,['8aa94e0daf8447cdf76d4f27bfda0a85a7ea5822'],DataMigrator.java;KubernetesExecutor.java;RemoteDockerExecutor.java;ServerDockerExecutor.java,225048000
CVE-2022-39207,CWE-732;CWE-79,The product specifies permissions for a security-critical resource in a way that allows that resource to be read or modified by unintended actors.;The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://github.com/theonedev/onedev,['f2334ba7e41a543d128f6085f34514fd4f122a17'],ArtifactResource.java,225048000
CVE-2022-39208,CWE-552,The product makes files or directories accessible to unauthorized actors; even though they should not be.,https://github.com/theonedev/onedev,['f1e97688e4e19d6de1dfa1d00e04655209d39f8e'],Upgrade.java;DefaultAvatarManager.java;BrandLogoPanel.java;BrandingSettingPage.java;ProductServletConfigurator.java,225048000
CVE-2022-39302,CWE-863,The product performs an authorization check when an actor attempts to access a resource or perform an action; but it does not correctly perform the check. This allows attackers to bypass intended access restrictions.,https://github.com/Ree6-Applications/Ree6,['0f75bac524f3879199468a2574f687538d363a15'],InstagramNotifier.java;RedditNotifier.java;TwitchNotifier.java;TwitterNotifier.java;YouTubeNotifier.java;EmbedSender.java;Import.java;Setup.java;OtherEvents.java;SQLWorker.java;WebhookNews.java,39926000
CVE-2022-39308,CWE-697,The product compares two entities in a security-relevant context; but the comparison is incorrect; which may lead to resultant weaknesses.,https://github.com/gocd/gocd,['5e1223e179266cc9f4a04f65280e6903aa5dbf4f'],AccessTokenControllerV1.java;AccessTokenRepresenter.java;AccessTokensRepresenter.java;AccessToken.java;AccessTokenMother.java;AccessTokenDao.java;AccessTokenSqlMapDao.java;InvalidAccessTokenException.java;RevokedAccessTokenException.java;AccessTokenService.java;DatabaseAccessHelper.java;Routes.java;SparkController.java,408019000
CVE-2022-39309,CWE-668,The product exposes a resource to the wrong control sphere; providing unintended actors with inappropriate access to the resource.,https://github.com/gocd/gocd,['830f2f64dab5e2c83c974ec5ab4703ad7f11a996'],DummyMaterial.java;Materials.java;ScmMaterial.java;GitMaterial.java;HgMaterial.java;P4Material.java;SvnMaterial.java;TfsMaterial.java;TfsMaterialInstance.java;MaterialsMother.java,408019000
CVE-2022-39311,CWE-502,The product deserializes untrusted data without sufficiently verifying that the resulting data will be valid.,https://github.com/gocd/gocd,['876a8eda47d41edc24df44565d549ac8ded58ddb'],AgentRemoteInvokerServiceExporter.java,408019000
CVE-2022-39367,CWE-22,The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory; but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.,https://github.com/davemckain/qtiworks,['43e10fbb8c257b3f5b9c1cce6084a67b8e3761a5'],AssessmentPackageFileImporter.java,15741000
CVE-2022-39368,CWE-404;CWE-459,"The product does not release or incorrectly releases a resource before it is made available for re-use.;The product does not properly ""clean up"" and remove temporary or supporting resources after they have been used.",https://github.com/eclipse-californium/californium,['92f7677d46673ff39f68b49faee0641d83f0dcd2'],ExecutorsUtil.java;LimitedRunnable.java;SerialExecutor.java;DTLSConnector.java;DtlsBindingPreprocessingConnector.java;Connection.java;InMemoryConnectionStore.java;InMemoryReadWriteLockConnectionStore.java,28101000
CVE-2022-39387,CWE-287,When an actor claims to have a given identity; the product does not prove or insufficiently proves that the claim is correct.,https://github.com/xwiki-contrib/oidc,['7d7cca1d5b30544e7f46cdcb6b2a17b6e01d9b34'],OIDCClientConfiguration.java,1124000
CVE-2022-3952,CWE-668,The product exposes a resource to the wrong control sphere; providing unintended actors with inappropriate access to the resource.,https://github.com/ManyDesigns/Portofino,['280bc9cd7e71f996067604505e928fad84caf251'],WarFileLauncher.java,68659000
CVE-2022-3969,CWE-377,Creating and using insecure temporary files can leave application and system data vulnerable to attack.,https://github.com/openkm/document-management-system,['e1ee4c0bececcb92ae23525d24de8d186f287cfd'],FileUtils.java,18078000
CVE-2022-41915,CWE-113;CWE-436,The product receives data from an HTTP agent/component (e.g.; web server; proxy; browser; etc.); but it does not neutralize or incorrectly neutralizes CR and LF characters before the data is included in outgoing HTTP headers.;Product A handles inputs or steps differently than Product B; which causes A to perform incorrect actions based on its perception of B's state.,https://github.com/netty/netty,['cd91cf3c99123bd1e53fd6a1de0e3d1922f05bb2'],DefaultHeaders.java,97335000
CVE-2022-41917,CWE-755,The product does not handle or incorrectly handles an exceptional condition.,https://github.com/opensearch-project/OpenSearch,['3ffa46ac3fc149b13490de6bc1b01413530a2791'],HyphenationCompoundWordTokenFilterFactory.java;MappingCharFilterFactory.java;StemmerOverrideTokenFilterFactory.java;SynonymTokenFilterFactory.java;WordDelimiterGraphTokenFilterFactory.java;WordDelimiterTokenFilterFactory.java;IcuCollationTokenFilterFactory.java;KuromojiPartOfSpeechFilterFactory.java;KuromojiTokenizerFactory.java;NoriAnalyzerProvider.java;NoriPartOfSpeechStopFilterFactory.java;NoriTokenizerFactory.java;Analysis.java;CustomMappingRuleParser.java;MappingRule.java;HunspellService.java,578650000
CVE-2022-41929,CWE-862,The product does not perform an authorization check when an actor attempts to access a resource or perform an action.,https://github.com/xwiki/xwiki-platform,['5be1cc0adf917bf10899c47723fa451e950271fa'],User.java,573127000
CVE-2022-41933,CWE-522,The product transmits or stores authentication credentials; but it uses an insecure method that is susceptible to unauthorized interception and/or retrieval.,https://github.com/xwiki/xwiki-platform,['9c577ba7b03491bb24fb945ce8b2ae7d76b4f985'],TextMimeMessageFactory.java;R140600000XWIKI19869DataMigration.java;DefaultResetPasswordManager.java;R140600000XWIKI19869DataMigrationListener.java;ResetPasswordMailSender.java,573127000
CVE-2022-41936,CWE-359,The product does not properly prevent a person's private; personal information from being accessed by actors who either (1) are not explicitly authorized to access the information or (2) do not have the implicit consent of the person about whom the information is collected.,https://github.com/xwiki/xwiki-platform,['ba27f91dac80069a1a2e2e29e0f5f9ad68189310'],ModificationsResourceImpl.java,573127000
CVE-2022-41946,CWE-668,The product exposes a resource to the wrong control sphere; providing unintended actors with inappropriate access to the resource.,https://github.com/pgjdbc/pgjdbc,['135be5a4395033a4ba23a1dd70ad76e0bd443a8d'],StreamWrapper.java,45883000
CVE-2022-41954,CWE-200;CWE-377,The product exposes sensitive information to an actor that is not explicitly authorized to have access to that information.;Creating and using insecure temporary files can leave application and system data vulnerable to attack.,https://github.com/joniles/mpxj,['308e09c0574ffc8e6e10c5a5c447f162e350e54a'],FileHelper.java;InputStreamHelper.java,467446000
CVE-2022-41958,CWE-502,The product deserializes untrusted data without sufficiently verifying that the resulting data will be valid.,https://github.com/4ra1n/super-xray,['e6d373892265a739b6062ee3d55ef1dce7dc86ab'],LookupConfigForm.java;MainForm.java;Main.java,7023000
CVE-2022-41967,CWE-611,The product processes an XML document that can contain XML entities with URIs that resolve to documents outside of the intended sphere of control; causing the product to embed incorrect documents into its output.,https://github.com/HyperaDev/Dragonfly,['887c4899317b9a5ab9e394f9f48e6b914a41205e'],Dragonfly.java;DragonflyBuilder.java;MavenDownloader.java;DownloadFailureException.java;DragonflyException.java;LoadFailureException.java;RelocationFailureException.java;ResolveFailureException.java;DependencyLoader.java;DragonflyClassLoader.java;DependencyRelocator.java;Relocation.java;MavenResolver.java;MavenSnapshotResolver.java,75000
CVE-2022-42003,CWE-502,The product deserializes untrusted data without sufficiently verifying that the resulting data will be valid.,https://github.com/FasterXML/jackson-databind,['7ef87cbd06dced7ee8cf86b648188d3385cf30a5'],StdDeserializer.java,81704000
CVE-2022-42004,CWE-502,The product deserializes untrusted data without sufficiently verifying that the resulting data will be valid.,https://github.com/FasterXML/jackson-databind,['851351238a9897ae9c5e3fc09d7c20b5b2b88e7f'],DeserializationFeature.java;BeanDeserializer.java,81704000
CVE-2022-43550,CWE-77,The product constructs all or part of a command using externally-influenced input from an upstream component; but it does not neutralize or incorrectly neutralizes special elements that could modify the intended command when it is sent to a downstream component.,https://github.com/jitsi/jitsi,['08fd0a8ee531c07cab3526405d69d79659a1b087'],BrowserLauncherImpl.java,579397000
CVE-2022-4454,CWE-89,The product constructs all or part of an SQL command using externally-influenced input from an upstream component; but it does not neutralize or incorrectly neutralizes special elements that could modify the intended SQL command when it is sent to a downstream component. Without sufficient removal or quoting of SQL syntax in user-controllable inputs; the generated SQL query can cause those inputs to be interpreted as SQL instead of ordinary user data.,https://github.com/m0ver/bible-online,['32c44270b77536026d7f927ebddfbc27a8fbc1a9'],search.java,181949000
CVE-2022-4493,CWE-22,The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory; but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.,https://github.com/scifio/scifio,['b6482bf854102eef731f11304ce6f4fac76a7c26'],DefaultSampleFilesService.java,190754000
CVE-2022-4494,CWE-22,The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory; but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.,https://github.com/bspkrs/MCPMappingViewer,['cc754ad6e8502fa02c35de0fffad83c1a1956a03'],RemoteZipHandler.java,734000
CVE-2022-4513,CWE-79,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://github.com/eea/eionet.contreg,['772f97413e0fe91bba92242dce168f4bdc6b3e7b'],TagSearchActionBean.java;FactsheetActionBean.java,28647000
CVE-2022-4583,CWE-22,The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory; but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.,https://github.com/LEMS/jLEMS,['a1c2c5a37f7687da38ef71cc81c1ef9f0eebb67c'],JUtil.java,7116000
CVE-2022-4593,CWE-79,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://github.com/retra/retra-system,['6cf3eb98ff96c7ec9265c9dbd55f6924493cbe57'],SystemController.java;DateDecorator.java;EmailDecorator.java;HourDecorator.java;HoursDecorator.java;ScheduleOverviewDecorator.java;JiraHelper.java;JiraIssue.java;WorklogLogicImpl.java;AbstractWorklogFormController.java;LovsFactory.java;SelectTag.java,1138000
CVE-2022-4594,CWE-22,The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory; but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.,https://github.com/drogatkin/TJWS2,['6974a7ce78ec1491c35e3e8601384af24d6c3256'],WarRoller.java,1674000
CVE-2022-46166,CWE-94,The product constructs all or part of a code segment using externally-influenced input from an upstream component; but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment.,https://github.com/codecentric/spring-boot-admin,['650db9e89d80f54b41ebd18f8c27389e8741516d'],DingTalkNotifier.java;DiscordNotifier.java;HipchatNotifier.java;LetsChatNotifier.java;MicrosoftTeamsNotifier.java;OpsGenieNotifier.java;PagerdutyNotifier.java;SlackNotifier.java;TelegramNotifier.java,79687000
CVE-2022-4641,CWE-377,Creating and using insecure temporary files can leave application and system data vulnerable to attack.,https://github.com/tdunning/pig-vector,['adf58aa492141c9abd768d3536479775badee8cc'],LogisticRegression.java,65000
CVE-2022-4725,CWE-918,The web server receives a URL or similar request from an upstream component and retrieves the contents of this URL; but it does not sufficiently ensure that the request is being sent to the expected destination.,https://github.com/aws-amplify/aws-sdk-android,['cfcce4079f005598b2a56b8a5c9a1eba1bf84710'],RegionMetadataParser.java;XpathUtils.java,268902000
CVE-2022-4727,CWE-79,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://github.com/openmrs/openmrs-module-appointmentscheduling,['731fb5851e17c2719d233885b615da03537bf55f'],AppointmentRequest.java,2727000
CVE-2022-4773,CWE-22,The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory; but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.,https://github.com/HolgerHees/cloudsync,['012e0ba694604a68244eee01fa22776e578b5ca7'],LocalFilesystemConnector.java,10398000
CVE-2022-4903,CWE-668,The product exposes a resource to the wrong control sphere; providing unintended actors with inappropriate access to the resource.,https://github.com/codenameone/CodenameOne,['79a8e37adb7dd48093779bd3657142e607bdd2d9'],AndroidImplementation.java;CodenameOneActivity.java;PushNotificationService.java;AndroidLocationPlayServiceManager.java;BackgroundAudioService.java,223859000
CVE-2022-4963,CWE-89,The product constructs all or part of an SQL command using externally-influenced input from an upstream component; but it does not neutralize or incorrectly neutralizes special elements that could modify the intended SQL command when it is sent to a downstream component. Without sufficient removal or quoting of SQL syntax in user-controllable inputs; the generated SQL query can cause those inputs to be interpreted as SQL instead of ordinary user data.,https://github.com/folio-org/spring-module-core,['e93b5ddd3022b81abf8ae81da8d3a740186f456e'],HibernateSchemaService.java;SchemaService.java,420000
CVE-2023-0300,CWE-79,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://github.com/alfio-event/alf.io,['21cb2866e5f58b4a2b4a2cb0066479bbb26f7b39'],GroupManager.java;GroupRepository.java,46745000
CVE-2023-0301,CWE-79,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://github.com/alfio-event/alf.io,['586cf796893849c829fc9ceece468d6a82750610'],MustacheCustomTag.java,46745000
CVE-2023-24815,CWE-22,The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory; but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.,https://github.com/vert-x3/vertx-web,['1c3a0b16ab6721a4cb87194a1dfabbf6c6cdbcc2'],Utils.java,23013000
CVE-2023-24828,CWE-338,The product uses a Pseudo-Random Number Generator (PRNG) in a security context; but the PRNG's algorithm is not cryptographically strong.,https://github.com/theonedev/onedev,['92c3a12e11d895a2911473cc2c892ba0585856bb'],HookUtils.java;DataMigrator.java;EmailAddress.java;User.java;WebHook.java;CryptoUtils.java;AccessTokenPanel.java;TwoFactorAuthenticationSetupPanel.java;PasswordResetPage.java,225048000
CVE-2023-25157,CWE-89,The product constructs all or part of an SQL command using externally-influenced input from an upstream component; but it does not neutralize or incorrectly neutralizes special elements that could modify the intended SQL command when it is sent to a downstream component. Without sufficient removal or quoting of SQL syntax in user-controllable inputs; the generated SQL query can cause those inputs to be interpreted as SQL instead of ordinary user data.,https://github.com/geoserver/geoserver,['ce73255099e3bbbfda30a9f40c1299d9253871cb'],ConfigDatabase.java;Dialect.java;FilterToCatalogSQL.java;OracleDialect.java;QueryBuilder.java;JDBCLoaderProperties.java,321179000
CVE-2023-25158,CWE-89,The product constructs all or part of an SQL command using externally-influenced input from an upstream component; but it does not neutralize or incorrectly neutralizes special elements that could modify the intended SQL command when it is sent to a downstream component. Without sufficient removal or quoting of SQL syntax in user-controllable inputs; the generated SQL query can cause those inputs to be interpreted as SQL instead of ordinary user data.,https://github.com/geotools/geotools,['424f4f03888da7257d0f775b48b9d3c1acbd0f6f'],FilterToSQL.java;EscapeSql.java;SQLDialect.java;LikeFilterImpl.java;MySQLDialectBasic.java;OracleDialect.java;OracleFilterToSQL.java;FilterToSqlHelper.java;PostGISDialect.java;PostGISPSDialect.java;PostgisNGDataStoreFactory.java,424844000
CVE-2023-25558,CWE-502,The product deserializes untrusted data without sufficiently verifying that the resulting data will be valid.,https://github.com/datahub-project/datahub,['517688d0500e49f25a3c969909102f74a7818d90'],CustomOidcAuthenticator.java,405651000
CVE-2023-25570,CWE-306,The product does not perform any authentication for functionality that requires a provable user identity or consumes a significant amount of resources.,https://github.com/apolloconfig/apollo,['c523af6ff0e94a60ca26e1aff23a6526e8cab754'],ConfigServerEurekaServerConfigure.java,56549000
CVE-2023-26056,CWE-863,The product performs an authorization check when an actor attempts to access a resource or perform an action; but it does not correctly perform the check. This allows attackers to bypass intended access restrictions.,https://github.com/xwiki/xwiki-platform,['4f964c38c65d3c38b6b80132b35063b8967e3bb8'],BlockAsyncRendererConfiguration.java;DefaultBlockAsyncRenderer.java;AbstractExecutedContentMacro.java;AsyncMacro.java;ContextMacro.java,573127000
CVE-2023-26470,CWE-787,The product writes data past the end; or before the beginning; of the intended buffer.,https://github.com/xwiki/xwiki-platform,['703dc60694f8bf229a3b4ddae3c2b23a36762d4e'],XWikiDocument.java;BaseObjects.java,573127000
CVE-2023-26472,CWE-116,The product prepares a structured message for communication with another component; but encoding or escaping of the data is either missing or done incorrectly. As a result; the intended structure of the message is not preserved.,https://github.com/xwiki/xwiki-platform,['23d5ea9b23e84b5f3d1f1b2d5673fe8c774d0d79'],IconThemesSheetIT.java,573127000
CVE-2023-26475,CWE-269,The product does not properly assign; modify; track; or check privileges for an actor; creating an unintended sphere of control for that actor.,https://github.com/xwiki/xwiki-platform,['05dc33154cecd4a4d542fc8f883718b378333be5'],XWikiCommentsDocumentInitializer.java,573127000
CVE-2023-26479,CWE-755,The product does not handle or incorrectly handles an exceptional condition.,https://github.com/xwiki/xwiki-platform,['d4984c936291ed38d40937d483bb2b7142435f7c'],DefaultContentParser.java,573127000
CVE-2023-26480,CWE-79,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://github.com/xwiki/xwiki-platform,['a3d0facf74ffd114a9e9700a867930f5f7b25a34'],LiveDataMacro.java;LiveDataMacroConfiguration.java;LiveDataMacroRights.java;LiveDataMacroComponentList.java,573127000
CVE-2023-28629,CWE-79,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://github.com/gocd/gocd,['c6aa644973b034305bbe9ea34b010dcf5b5790ce'],MaterialRevisionsJsonBuilder.java,408019000
CVE-2023-28630,CWE-532,Information written to log files can be of a sensitive nature and give valuable guidance to an attacker or expose sensitive user information.,https://github.com/gocd/gocd,['e3facea4f17aad4b65604c721d1ed07e5d6f6dda'],BackupProcessor.java;MySQLBackupProcessor.java;PostgresqlBackupProcessor.java,408019000
CVE-2023-29014,CWE-79,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://github.com/intranda/goobi-viewer-core,['0c2447c232b48934821b01aa5a3243a18ed23ef4'],ActiveDocumentBean.java,561174000
CVE-2023-29016,CWE-79,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://github.com/intranda/goobi-viewer-core,['1376ecfb5d6d81079d5edd96429ebc86b6808101'],NameValidator.java,561174000
CVE-2023-29201,CWE-79,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://github.com/xwiki/xwiki-commons,['67aeae54995f939142d28ca6e9403c9c1b01fe2c'],HTMLElementSanitizer.java;DefaultHTMLElementSanitizer.java;HTMLDefinitions.java;HTMLElementSanitizerConfiguration.java;InsecureHTMLElementSanitizer.java;MathMLDefinitions.java;SVGDefinitions.java;SecureHTMLElementSanitizer.java;DefaultHTMLCleaner.java;SanitizerFilter.java,39531000
CVE-2023-29202,CWE-79,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://github.com/xwiki/xwiki-platform,['4f64320c98733379798226bb7d94742bb67a5726'],RssMacro.java,573127000
CVE-2023-29204,CWE-601,A web application accepts a user-controlled input that specifies a link to an external site; and uses that link in a Redirect. This simplifies phishing attacks.,https://github.com/xwiki/xwiki-platform,['00af08f137dbc923f2fc161384b8c3300a455f3b'],XWikiServletResponse.java,573127000
CVE-2023-29206,CWE-79,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://github.com/xwiki/xwiki-platform,['4fac9f2357dc9e9bad5c7e651f9608b908c737ad'],AbstractDocumentSkinExtensionPlugin.java;AbstractSkinExtensionPlugin.java,573127000
CVE-2023-29208,CWE-668,The product exposes a resource to the wrong control sphere; providing unintended actors with inappropriate access to the resource.,https://github.com/xwiki/xwiki-platform,['b8caf4743f0212f55ecdbe9e3f76710832795c7e'],DeletedDocument.java;DocumentRevisionProvider.java;XWikiDeletedDocument.java;DefaultDocumentRevisionProvider.java;DeletedDocumentRevisionProvider.java;XWikiHibernateRecycleBinStore.java;XWikiRecycleBinStoreInterface.java;XWikiAction.java,573127000
CVE-2023-29211,CWE-94,The product constructs all or part of a code segment using externally-influenced input from an upstream component; but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment.,https://github.com/xwiki/xwiki-platform,['cebf9167e4fd64a8777781fc56461e9abbe0b32a'],LocalizationSetup.java,573127000
CVE-2023-29213,CWE-352,The web application does not; or can not; sufficiently verify whether a well-formed; valid; consistent request was intentionally provided by the user who submitted the request.,https://github.com/xwiki/xwiki-platform,['3376f787d73ebc6cd44dd19b3da4d8427cc53434'],LoggingScriptServiceComponentList.java;NullLoggerManager.java;LocalizationSetup.java,573127000
CVE-2023-29506,CWE-79,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://github.com/xwiki/xwiki-platform,['f15c3276509456ddcd53253be4146e61ba794698'],AuthenticationResourceReferenceHandler.java,573127000
CVE-2023-29510,CWE-74,The product constructs all or part of a command; data structure; or record using externally-influenced input from an upstream component; but it does not neutralize or incorrectly neutralizes special elements that could modify how it is parsed or interpreted when it is sent to a downstream component.,https://github.com/xwiki/xwiki-platform,['5f8d9a2fc6c744e7be7b1703b2413163b22e4e4d'],DefaultWikiTranslationConfiguration.java;DocumentTranslationBundleFactory.java;WikiTranslationConfiguration.java,573127000
CVE-2023-29514,CWE-74,The product constructs all or part of a command; data structure; or record using externally-influenced input from an upstream component; but it does not neutralize or incorrectly neutralizes special elements that could modify how it is parsed or interpreted when it is sent to a downstream component.,https://github.com/xwiki/xwiki-platform,['07af26f0a8ed93fc85308eb4dd73f965a81aa0b2'],PageTemplatesIT.java,573127000
CVE-2023-29515,CWE-79,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://github.com/xwiki/xwiki-platform,['ce076aebab674efcf952466f57e748aa27abd697'],AllITs.java;AppsLiveTableIT.java;WithoutScriptRightIT.java;WizardIT.java,573127000
CVE-2023-29523,CWE-74,The product constructs all or part of a command; data structure; or record using externally-influenced input from an upstream component; but it does not neutralize or incorrectly neutralizes special elements that could modify how it is parsed or interpreted when it is sent to a downstream component.,https://github.com/xwiki/xwiki-platform,['7884d7668b4954bdf08362751ca077353bf413f0'],XWikiDocument.java,573127000
CVE-2023-29528,CWE-79,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://github.com/xwiki/xwiki-commons,['a2f20a6ed4b2ae2aaf206d455d5719637dc9c7ee'],HTMLUtils.java;DefaultHTMLCleaner.java,39531000
CVE-2023-30537,CWE-94,The product constructs all or part of a code segment using externally-influenced input from an upstream component; but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment.,https://github.com/xwiki/xwiki-platform,['ef08879c2c6c54323f8b4895f194bcb88fd7a651'],WikiManagerScriptServiceComponentList.java,573127000
